% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.361603144e+02 +3.361603144e+02 +3.286403144e+02 -7.520000000e+00 +3.9328e+00 -2.9490e+00 +3.5768e+00 -3.8998e+00 +3.3785e+00 +1.9296e+00 -4.7119e+00 +1.0697e+00 -1.4424e+00 +4.4542e+00 +4.2160e-01 -1.5491e+00 +2.9016e+00 +2.1830e+00 +3.8186e+00 +1.2668e-01 +1.9399e+00 -3.2235e+00 +3.6289e-01 +2.0762e+00
200 +2.283388821e+02 +2.283388821e+02 +2.208188821e+02 -7.520000000e+00 -4.6541e+00 -3.8407e+00 +4.3031e+00 -4.0936e+00 +2.3983e+00 +3.4052e-01 -2.0277e+00 -3.9307e+00 -3.9271e-01 +3.3029e+00 +4.2786e+00 -1.4408e+00 +4.3122e+00 -3.3974e+00 +3.8523e+00 -2.1889e+00 +4.3839e+00 -4.6547e-01 -4.2768e+00 -1.5160e+00
1199 +1.491713931e+02 +1.491713931e+02 +1.416513931e+02 -7.520000000e+00 -1.0907e+00 -2.5894e+00 +4.0570e+00 -3.1281e+00 +4.5506e+00 -4.4300e+00 +1.2634e+00 +3.1086e+00 -4.9214e+00 +3.4772e+00 +3.1113e+00 -4.8654e+00 +2.0547e+00 -4.1999e+00 +7.5836e-01 +4.5154e+00 +3.1626e+00 -4.7736e+00 -3.3164e+00 -3.1489e+00
1997 +9.999409673e+01 +9.999409673e+01 +9.247409673e+01 -7.520000000e+00 -1.6619e+00 +3.6663e+00 +4.6070e+00 -3.6794e+00 +4.5506e+00 +2.5427e+00 +2.7446e+00 -3.6747e+00 -4.9214e+00 +3.3393e+00 +3.1113e+00 -4.8654e+00 +5.2742e+00 -4.9604e+00 +1.3377e+00 +4.5154e+00 +3.3876e+00 -4.7736e+00 -3.2773e+00 -4.6301e+00
3397 +6.201942661e+01 +6.201942661e+01 +5.449942661e+01 -7.520000000e+00 +1.0342e+00 +6.4461e-01 +3.1541e+00 -2.8625e+00 +4.5506e+00 -4.4300e+00 +2.7523e+00 -2.7756e+00 -4.5905e+00 +3.5784e+00 +1.4032e+00 -4.8654e+00 +5.2742e+00 -4.7602e+00 +5.4940e+00 +4.5154e+00 +4.7029e+00 -4.2906e+00 -4.2768e+00 -5.1730e+00
4597 +3.835828374e+01 +3.835828374e+01 +3.083828374e+01 -7.520000000e+00 +4.4621e+00 +3.5092e+00 +4.8166e+00 -2.8625e+00 +4.5506e+00 -4.1610e+00 +3.1829e+00 -1.1608e-01 -4.9214e+00 +4.7775e+00 +4.5026e+00 -4.8654e+00 +5.2742e+00 -4.9604e+00 +5.0589e+00 +4.6910e+00 +4.7029e+00 -4.7736e+00 -4.2768e+00 -5.1730e+00
5597 +2.505520587e+01 +2.505520587e+01 +1.753520587e+01 -7.520000000e+00 +1.0342e+00 +3.5092e+00 +4.8166e+00 -3.6794e+00 +4.5506e+00 -4.9500e+00 +2.7523e+00 -3.3732e+00 -4.7741e+00 +4.2831e+00 +5.0505e+00 -4.8654e+00 +5.2742e+00 -5.1023e+00 +5.0589e+00 +4.5154e+00 +5.2621e+00 -4.7736e+00 -5.1244e+00 -5.1730e+00
6795 +1.557532342e+01 +1.557532342e+01 +8.055323417e+00 -7.520000000e+00 +5.2345e+00 +3.5092e+00 +4.8166e+00 -3.9543e+00 +4.5506e+00 -4.4300e+00 +2.7523e+00 -4.6058e+00 -4.8555e+00 +4.7775e+00 +4.5026e+00 -5.1474e+00 +5.2149e+00 -4.9604e+00 +5.0589e+00 +4.6910e+00 +5.2621e+00 -5.2978e+00 -5.1244e+00 -5.1730e+00
8195 +9.571613906e+00 +9.571613906e+00 +2.051613906e+00 -7.520000000e+00 +4.4621e+00 +4.6193e+00 +4.8166e+00 -4.0989e+00 +4.7575e+00 -4.0269e+00 +3.3143e+00 -4.6195e+00 -4.8555e+00 +5.8527e+00 +4.9587e+00 -5.3148e+00 +5.2608e+00 -5.5929e+00 +5.4940e+00 +5.4975e+00 +5.2916e+00 -5.2978e+00 -5.1244e+00 -5.1730e+00
9395 +5.879710628e+00 +5.879710628e+00 -1.640289372e+00 -7.520000000e+00 +5.0388e+00 +4.6193e+00 +4.7914e+00 -3.9543e+00 +4.7575e+00 -4.6701e+00 +3.9756e+00 -4.7594e+00 -5.0308e+00 +5.0256e+00 +5.2149e+00 -5.4453e+00 +5.8205e+00 -5.7913e+00 +5.4940e+00 +5.4975e+00 +5.2621e+00 -5.2978e+00 -5.1770e+00 -5.0868e+00
28436 +3.855831036e+00 +3.855831036e+00 -3.664168964e+00 -7.520000000e+00 +4.9790e+00 +4.3641e+00 +4.8957e+00 -3.2675e+00 +4.8841e+00 -5.7873e+00 +5.1661e+00 -5.4123e+00 -4.9795e+00 +5.1278e+00 +4.9328e+00 -4.9937e+00 +6.4886e+00 -5.8757e+00 +5.5270e+00 +5.2520e+00 +5.0724e+00 -5.4587e+00 -5.2113e+00 -5.4777e+00
76308 +1.083532191e+00 +1.083532191e+00 -6.436467809e+00 -7.520000000e+00 +4.9022e+00 +5.1070e+00 +4.8867e+00 -5.1193e+00 +4.8578e+00 -5.2436e+00 +4.7920e+00 -6.0855e+00 -5.1397e+00 +5.1168e+00 +5.4059e+00 -5.0083e+00 +5.3350e+00 -4.9952e+00 +5.5034e+00 +5.1092e+00 +4.9775e+00 -5.3448e+00 -5.4812e+00 -5.6538e+00
76678 +9.811870449e-01 +9.811870449e-01 -6.538812955e+00 -7.520000000e+00 +5.0266e+00 +5.1070e+00 +4.8867e+00 -5.1193e+00 +4.8578e+00 -5.2436e+00 +4.7920e+00 -6.0855e+00 -5.1397e+00 +5.1168e+00 +5.1139e+00 -4.9951e+00 +5.0555e+00 -5.3039e+00 +6.2348e+00 +5.1092e+00 +4.9775e+00 -5.3448e+00 -5.4812e+00 -5.6538e+00
77371 +4.813072541e-01 +4.813072541e-01 -7.038692746e+00 -7.520000000e+00 +5.0266e+00 +4.9781e+00 +5.2967e+00 -5.1193e+00 +4.8578e+00 -5.2436e+00 +5.0135e+00 -4.9114e+00 -5.1397e+00 +5.1168e+00 +5.4059e+00 -4.9951e+00 +5.0555e+00 -5.3039e+00 +6.2348e+00 +5.1092e+00 +5.0007e+00 -5.3448e+00 -5.4812e+00 -5.6538e+00
77548 +3.221892552e-01 +3.221892552e-01 -7.197810745e+00 -7.520000000e+00 +5.0137e+00 +4.9781e+00 +5.2967e+00 -5.1193e+00 +4.8578e+00 -5.6447e+00 +5.1649e+00 -6.0855e+00 -5.1397e+00 +5.1168e+00 +5.1139e+00 -4.9951e+00 +5.0555e+00 -4.9901e+00 +5.5034e+00 +5.1092e+00 +5.3750e+00 -5.3448e+00 -6.2470e+00 -5.5450e+00
78067 +2.309321330e-01 +2.309321330e-01 -7.289067867e+00 -7.520000000e+00 +5.0266e+00 +5.1070e+00 +5.2967e+00 -5.1193e+00 +4.8578e+00 -5.2436e+00 +5.0135e+00 -6.1034e+00 -5.1397e+00 +5.1168e+00 +5.4059e+00 -5.0083e+00 +5.3350e+00 -5.0580e+00 +5.5034e+00 +5.1092e+00 +5.2131e+00 -5.3448e+00 -6.2470e+00 -5.6538e+00
78232 +1.130466213e-01 +1.130466213e-01 -7.406953379e+00 -7.520000000e+00 +5.0137e+00 +4.9781e+00 +5.2967e+00 -5.1193e+00 +4.9751e+00 -5.2436e+00 +5.0135e+00 -6.0855e+00 -5.1397e+00 +5.1168e+00 +5.1139e+00 -5.0083e+00 +5.3350e+00 -4.9901e+00 +5.2893e+00 +5.4127e+00 +5.3750e+00 -5.3448e+00 -5.4812e+00 -5.5450e+00
78407 +2.976311887e-02 +2.976311887e-02 -7.490236881e+00 -7.520000000e+00 +5.0266e+00 +5.1070e+00 +4.9949e+00 -5.1193e+00 +5.1500e+00 -5.5919e+00 +5.0135e+00 -6.0855e+00 -5.1397e+00 +5.1168e+00 +5.4059e+00 -5.0083e+00 +5.3350e+00 -4.9952e+00 +5.5034e+00 +5.1077e+00 +5.0007e+00 -5.6782e+00 -5.2558e+00 -5.5133e+00
78585 +2.322726612e-02 +2.322726612e-02 -7.496772734e+00 -7.520000000e+00 +5.0266e+00 +5.1070e+00 +5.9443e+00 -5.1193e+00 +5.1500e+00 -5.5919e+00 +5.0135e+00 -6.0855e+00 -5.1397e+00 +5.1168e+00 +5.4059e+00 -5.0083e+00 +5.3350e+00 -4.9952e+00 +5.5034e+00 +5.1077e+00 +5.3246e+00 -5.3448e+00 -5.4812e+00 -5.6538e+00
78936 +1.776356839e-14 +1.776356839e-14 -7.520000000e+00 -7.520000000e+00 +5.4936e+00 +5.1070e+00 +5.0125e+00 -5.1193e+00 +5.0597e+00 -5.4325e+00 +5.0135e+00 -6.0855e+00 -5.1397e+00 +6.4832e+00 +6.2240e+00 -5.0083e+00 +5.5237e+00 -5.1596e+00 +6.6417e+00 +5.1092e+00 +5.2131e+00 -5.3448e+00 -5.6289e+00 -5.5450e+00
% function evaluation | noise-free fitness - Fopt (2.477800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.231153958e+02 +4.231153958e+02 +6.708953958e+02 +2.477800000e+02 -2.3269e+00 -3.6844e+00 -1.5450e+00 +4.4140e+00 -1.2006e-01 -8.3415e-01 -1.2127e+00 -3.1079e+00 +1.2395e-01 +1.9353e-01 -3.8658e+00 -4.7394e+00 -1.3133e+00 -3.9718e+00 +4.6533e-01 +1.9723e+00 +1.6089e+00 -2.5067e+00 +3.5804e+00 -4.9164e-01
194 +1.678967307e+02 +1.678967307e+02 +4.156767307e+02 +2.477800000e+02 -3.4901e-01 +2.8536e-01 -4.8862e+00 +3.0401e+00 +7.0619e-01 +3.0102e+00 +4.2871e+00 +4.9679e+00 -3.1607e+00 -3.7919e-01 +1.2501e+00 -3.8986e+00 +2.1681e+00 +3.4248e+00 -2.9765e+00 -4.0445e+00 +4.9974e+00 +4.0471e+00 +4.0650e+00 +4.1729e+00
376 +1.478993247e+02 +1.478993247e+02 +3.956793247e+02 +2.477800000e+02 -3.4901e-01 +2.8536e-01 +4.3196e+00 -4.1721e+00 -4.7780e+00 +3.5326e+00 -1.4980e+00 +4.9679e+00 -3.1607e+00 -3.7919e-01 +1.2501e+00 -3.8986e+00 +2.1681e+00 +3.4248e+00 -2.9765e+00 -4.0445e+00 +4.9974e+00 +4.0471e+00 +4.0650e+00 +4.1729e+00
1904 +9.419754537e+01 +9.419754537e+01 +3.419775454e+02 +2.477800000e+02 -3.0869e+00 +2.5938e+00 +4.8434e+00 -3.3829e+00 -1.1359e+00 +9.8156e-01 +2.0529e+00 -1.2308e+00 -3.9632e+00 -3.3729e+00 +1.0037e+00 -4.9702e+00 +4.3792e+00 +3.6309e+00 -4.8872e+00 -4.0445e+00 +4.9974e+00 +4.3581e+00 +4.0650e+00 +4.1729e+00
3021 +5.837842903e+01 +5.837842903e+01 +3.061584290e+02 +2.477800000e+02 +2.8106e+00 +3.6293e+00 +4.8434e+00 -4.1721e+00 -4.5691e+00 +9.8156e-01 +4.5710e+00 -5.5578e+00 -4.9360e+00 -3.3281e+00 +2.6063e+00 -4.7864e+00 +4.3792e+00 +3.6309e+00 -4.9236e+00 -4.0445e+00 +4.9974e+00 +4.4430e+00 +4.8754e+00 +4.6389e+00
4534 +3.606333551e+01 +3.606333551e+01 +2.838433355e+02 +2.477800000e+02 -3.0869e+00 +3.6293e+00 +4.8434e+00 -3.3829e+00 -4.3015e+00 +2.3495e+00 +4.5710e+00 -5.5578e+00 -3.9632e+00 -4.8418e+00 +3.0110e+00 -4.9702e+00 +4.3792e+00 +3.6309e+00 -4.8872e+00 -4.8829e+00 +4.9974e+00 +5.1241e+00 +4.8754e+00 +4.8536e+00
6810 +2.480826453e+01 +2.480826453e+01 +2.725882645e+02 +2.477800000e+02 -3.0869e+00 +3.9453e+00 +3.9809e+00 -4.0083e+00 -4.7298e+00 +2.9036e+00 +5.1371e+00 -5.5578e+00 -4.9360e+00 -4.8418e+00 +3.4892e+00 -4.7864e+00 +4.3792e+00 +4.9100e+00 -4.9236e+00 -4.5244e+00 +4.9974e+00 +4.7814e+00 +5.0253e+00 +5.2435e+00
8135 +1.581205967e+01 +1.581205967e+01 +2.635920597e+02 +2.477800000e+02 -3.7459e+00 +3.9453e+00 +4.8434e+00 -4.0083e+00 -4.3015e+00 +3.6175e+00 +5.1371e+00 -5.9789e+00 -4.9360e+00 -4.8418e+00 +3.4892e+00 -4.7864e+00 +4.9984e+00 +4.7459e+00 -5.1921e+00 -5.2879e+00 +4.9974e+00 +4.9625e+00 +5.0253e+00 +5.2435e+00
18293 +9.826290900e+00 +9.826290900e+00 +2.576062909e+02 +2.477800000e+02 -4.1554e+00 +3.5856e+00 +3.8109e+00 -5.0156e+00 -4.6841e+00 +4.2735e+00 +3.5103e+00 -5.2921e+00 -5.2057e+00 -5.1013e+00 +5.2298e+00 -4.9493e+00 +5.0945e+00 +4.9161e+00 -4.9368e+00 -5.1446e+00 +5.6496e+00 +5.0301e+00 +5.7184e+00 +5.2303e+00
19081 +5.821771751e+00 +5.821771751e+00 +2.536017718e+02 +2.477800000e+02 -4.4534e+00 +5.9273e+00 +5.1062e+00 -4.6164e+00 -4.6841e+00 +4.5637e+00 +3.9748e+00 -5.2921e+00 -5.1771e+00 -5.1013e+00 +5.3625e+00 -4.9082e+00 +5.0209e+00 +5.7437e+00 -5.6436e+00 -5.1446e+00 +5.4287e+00 +5.8446e+00 +5.7184e+00 +4.9059e+00
26173 +3.726048131e+00 +3.726048131e+00 +2.515060481e+02 +2.477800000e+02 -5.7309e+00 +4.7512e+00 +4.2093e+00 -5.1632e+00 -5.2259e+00 +4.9666e+00 +5.6572e+00 -4.6549e+00 -5.3928e+00 -4.9854e+00 +4.9352e+00 -4.8352e+00 +5.4977e+00 +5.1469e+00 -4.9168e+00 -5.3726e+00 +5.1183e+00 +4.9706e+00 +5.1399e+00 +5.2039e+00
26958 +2.374833430e+00 +2.374833430e+00 +2.501548334e+02 +2.477800000e+02 -5.2743e+00 +5.3763e+00 +4.9464e+00 -5.1632e+00 -5.2259e+00 +4.9666e+00 +5.6572e+00 -4.6549e+00 -5.3928e+00 -4.9854e+00 +6.1279e+00 -4.8547e+00 +5.7400e+00 +5.1469e+00 -4.9168e+00 -5.3726e+00 +5.1183e+00 +5.2127e+00 +5.1399e+00 +4.9609e+00
27351 +1.429095112e+00 +1.429095112e+00 +2.492090951e+02 +2.477800000e+02 -5.7309e+00 +4.7766e+00 +4.8085e+00 -5.1632e+00 -5.2259e+00 +4.9666e+00 +5.1710e+00 -5.0871e+00 -5.5504e+00 -4.9123e+00 +5.3650e+00 -5.3767e+00 +5.7400e+00 +5.1469e+00 -5.0655e+00 -5.2163e+00 +5.1183e+00 +4.9222e+00 +5.0454e+00 +5.2039e+00
27943 +6.636571881e-01 +6.636571881e-01 +2.484436572e+02 +2.477800000e+02 -5.7309e+00 +5.5052e+00 +5.0029e+00 -5.1632e+00 -4.8250e+00 +4.9666e+00 +5.1710e+00 -5.7091e+00 -5.3928e+00 -5.0954e+00 +5.8539e+00 -5.3420e+00 +5.7400e+00 +5.0096e+00 -5.2281e+00 -4.9483e+00 +5.0321e+00 +5.5969e+00 +5.0206e+00 +5.2127e+00
28136 +5.892747042e-01 +5.892747042e-01 +2.483692747e+02 +2.477800000e+02 -5.7309e+00 +5.3763e+00 +4.8085e+00 -5.1632e+00 -4.8250e+00 +4.9666e+00 +5.1710e+00 -5.0871e+00 -5.8383e+00 -5.9292e+00 +5.8539e+00 -5.1674e+00 +5.0594e+00 +5.1469e+00 -5.0655e+00 -5.2163e+00 +5.1183e+00 +5.5969e+00 +5.0206e+00 +5.2127e+00
28333 +3.452966487e-01 +3.452966487e-01 +2.481252966e+02 +2.477800000e+02 -5.2743e+00 +5.4223e+00 +5.0029e+00 -5.1632e+00 -4.8250e+00 +4.9666e+00 +5.1710e+00 -5.7091e+00 -5.3928e+00 -5.0954e+00 +5.8539e+00 -5.3420e+00 +5.7400e+00 +5.0096e+00 -5.2281e+00 -5.3726e+00 +6.0984e+00 +5.7121e+00 +6.7950e+00 +5.2746e+00
28530 +6.114289634e-02 +6.114289634e-02 +2.478411429e+02 +2.477800000e+02 -5.1155e+00 +5.4223e+00 +5.1278e+00 -5.1632e+00 -5.2259e+00 +4.9666e+00 +5.0602e+00 -5.0871e+00 -5.1319e+00 -5.1974e+00 +5.2210e+00 -5.2153e+00 +5.7400e+00 +5.1469e+00 -5.3031e+00 -5.2163e+00 +5.1183e+00 +5.7725e+00 +5.6392e+00 +5.2449e+00
48092 +1.677458676e-02 +1.677458676e-02 +2.477967746e+02 +2.477800000e+02 -5.8364e+00 +6.6179e+00 +4.9868e+00 -6.4276e+00 -5.3816e+00 +6.4877e+00 +5.2444e+00 -6.4686e+00 -5.6784e+00 -5.1337e+00 +5.7220e+00 -5.3609e+00 +5.5042e+00 +5.3975e+00 -5.3753e+00 -5.2349e+00 +5.0429e+00 +5.7764e+00 +5.3085e+00 +5.0057e+00
76759 +2.842170943e-14 +2.842170943e-14 +2.477800000e+02 +2.477800000e+02 -5.7309e+00 +5.1863e+00 +6.5196e+00 -5.1632e+00 -5.2259e+00 +5.2588e+00 +6.3648e+00 -5.0871e+00 -5.8650e+00 -5.4197e+00 +5.5646e+00 -5.2153e+00 +5.7400e+00 +5.8083e+00 -5.0655e+00 -5.5484e+00 +5.1183e+00 +5.2205e+00 +7.5413e+00 +5.2449e+00
% function evaluation | noise-free fitness - Fopt (-1.722000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.353783851e+02 +3.353783851e+02 +3.181583851e+02 -1.722000000e+01 -1.1360e-01 +2.2289e+00 +4.2272e+00 +2.1601e+00 -2.6013e+00 +3.7683e+00 +1.7872e+00 -2.4357e+00 +1.9762e+00 +1.9489e+00 -4.8330e+00 -3.4720e+00 -7.1991e-01 -1.6439e-01 -4.6440e+00 +1.5936e+00 -2.8069e+00 -2.9681e+00 -8.1341e-01 -9.7185e-01
197 +1.945710803e+02 +1.945710803e+02 +1.773510803e+02 -1.722000000e+01 +1.6793e+00 -4.5916e+00 -3.3286e+00 +3.5151e+00 +3.0900e+00 -1.9943e+00 +3.0676e+00 +4.6833e+00 -1.5527e+00 +1.6780e+00 +2.2110e+00 -4.3819e+00 +4.8357e+00 +1.4389e+00 -2.8234e+00 +4.5563e+00 -3.4212e+00 -4.3748e+00 -6.1661e-01 +4.7954e+00
982 +1.583081709e+02 +1.583081709e+02 +1.410881709e+02 -1.722000000e+01 -2.8666e+00 +2.4231e+00 +3.9292e+00 -1.8752e+00 +2.2736e+00 +2.1335e+00 +7.7729e-01 +4.6833e+00 +1.2562e+00 +1.3998e+00 +2.2110e+00 -4.7765e+00 +4.8357e+00 +6.0095e-01 -2.8234e+00 +4.5563e+00 -3.4212e+00 -4.3748e+00 -4.6261e+00 +1.9360e+00
1969 +9.782481649e+01 +9.782481649e+01 +8.060481649e+01 -1.722000000e+01 +1.7330e+00 +3.0345e+00 +4.2908e+00 -3.7826e+00 -3.0569e+00 -2.2538e+00 -4.2645e+00 +4.8289e+00 +3.1147e+00 +4.8666e+00 +3.8417e+00 -4.9641e+00 +4.8357e+00 +2.7543e+00 -4.4720e+00 +1.4604e+00 -4.5910e+00 -4.0222e+00 -4.9706e+00 +4.0229e+00
2957 +5.704691251e+01 +5.704691251e+01 +3.982691251e+01 -1.722000000e+01 +1.6793e+00 +3.1818e+00 +3.1987e+00 -4.9752e+00 +4.9499e+00 -2.2538e+00 -3.0783e+00 +4.6374e+00 +4.9979e+00 +4.8666e+00 +3.8417e+00 -4.3819e+00 +4.8357e+00 +4.8736e+00 -4.4720e+00 +4.5563e+00 -4.5910e+00 -2.7917e+00 -4.9706e+00 +4.7954e+00
3943 +3.939477923e+01 +3.939477923e+01 +2.217477923e+01 -1.722000000e+01 +1.6793e+00 +3.0345e+00 +3.9292e+00 -4.9752e+00 +3.6289e+00 -4.7178e+00 -4.7973e+00 +4.6374e+00 +4.9979e+00 +4.8666e+00 +2.2110e+00 -4.3819e+00 +4.9272e+00 +4.8736e+00 -4.7133e+00 +4.5563e+00 -4.5910e+00 -4.3748e+00 -5.7830e+00 +5.3689e+00
4926 +2.364512693e+01 +2.364512693e+01 +6.425126928e+00 -1.722000000e+01 -3.4672e+00 +3.1818e+00 +3.1987e+00 -4.9752e+00 +4.9499e+00 -4.6291e+00 -4.7973e+00 +4.5117e+00 +4.2488e+00 +4.8666e+00 +5.2528e+00 -4.3819e+00 +4.8357e+00 +4.8736e+00 -4.4720e+00 +5.0001e+00 -4.3981e+00 -5.0660e+00 -4.9706e+00 +4.7954e+00
5721 +1.576301122e+01 +1.576301122e+01 -1.456988776e+00 -1.722000000e+01 -3.4672e+00 +4.8237e+00 +3.9292e+00 -4.9752e+00 +4.6226e+00 -4.7178e+00 -4.7973e+00 +4.8289e+00 +4.9979e+00 +4.8666e+00 +5.2528e+00 -4.3819e+00 +4.8357e+00 +4.8736e+00 -4.6778e+00 +5.0001e+00 -4.5910e+00 -5.0660e+00 -4.9706e+00 +4.8241e+00
7295 +9.392675915e+00 +9.392675915e+00 -7.827324085e+00 -1.722000000e+01 -3.4672e+00 +4.1469e+00 +3.9292e+00 -4.8718e+00 +4.9499e+00 -4.7178e+00 -4.7973e+00 +4.8289e+00 +4.9979e+00 +4.8666e+00 +5.0354e+00 -4.3819e+00 +4.9272e+00 +4.8736e+00 -5.2353e+00 +5.0001e+00 -5.2984e+00 -5.1691e+00 -4.9706e+00 +5.3689e+00
8675 +6.132847929e+00 +6.132847929e+00 -1.108715207e+01 -1.722000000e+01 -3.4672e+00 +4.7637e+00 +3.9292e+00 -4.8718e+00 +4.9499e+00 -4.7178e+00 -4.7973e+00 +4.8289e+00 +4.9979e+00 +4.8666e+00 +5.2528e+00 -5.0280e+00 +4.8357e+00 +5.0056e+00 -5.2353e+00 +5.0001e+00 -5.2984e+00 -5.0660e+00 -4.9706e+00 +5.3689e+00
9853 +3.731530918e+00 +3.731530918e+00 -1.348846908e+01 -1.722000000e+01 -3.8006e+00 +4.7637e+00 +5.1215e+00 -4.8718e+00 +4.9499e+00 -4.7178e+00 -4.7973e+00 +4.8289e+00 +4.9979e+00 +4.8666e+00 +5.0354e+00 -5.1587e+00 +5.2494e+00 +5.0056e+00 -5.2353e+00 +5.0001e+00 -5.2984e+00 -5.0660e+00 -4.9706e+00 +5.3689e+00
19608 +2.452527643e+00 +2.452527643e+00 -1.476747236e+01 -1.722000000e+01 -5.2439e+00 +4.1879e+00 +4.9639e+00 -4.5239e+00 +5.2134e+00 -5.3437e+00 -4.6365e+00 +5.0133e+00 +5.2382e+00 +5.9292e+00 +5.2212e+00 -5.2463e+00 +5.3414e+00 +6.0415e+00 -5.3188e+00 +6.3774e+00 -5.1903e+00 -5.0712e+00 -4.9940e+00 +5.0649e+00
77874 +1.194809985e+00 +1.194809985e+00 -1.602519001e+01 -1.722000000e+01 -5.0345e+00 +5.2963e+00 +4.5156e+00 -5.2137e+00 +4.8832e+00 -5.7167e+00 -5.7730e+00 +4.9784e+00 +6.3033e+00 +4.8866e+00 +5.0624e+00 -5.5580e+00 +6.0895e+00 +5.4413e+00 -5.4057e+00 +5.1319e+00 -5.1602e+00 -5.2344e+00 -6.1931e+00 +5.2437e+00
78549 +8.879732139e-01 +8.879732139e-01 -1.633202679e+01 -1.722000000e+01 -5.1141e+00 +5.2963e+00 +4.8691e+00 -4.5985e+00 +5.2010e+00 -4.9301e+00 -4.9924e+00 +5.4840e+00 +6.3033e+00 +5.3735e+00 +5.1984e+00 -6.1578e+00 +5.0069e+00 +5.5160e+00 -5.4057e+00 +5.1319e+00 -5.1602e+00 -6.1482e+00 -5.0801e+00 +5.0636e+00
79628 +4.970405309e-01 +4.970405309e-01 -1.672295947e+01 -1.722000000e+01 -5.7070e+00 +5.2963e+00 +4.8691e+00 -4.8670e+00 +4.9933e+00 -4.9301e+00 -5.1778e+00 +5.7415e+00 +6.3033e+00 +5.3735e+00 +5.1984e+00 -5.0420e+00 +5.3670e+00 +5.5160e+00 -5.3218e+00 +5.0387e+00 -5.4461e+00 -5.2302e+00 -5.0801e+00 +5.5903e+00
80510 +1.824314978e-01 +1.824314978e-01 -1.703756850e+01 -1.722000000e+01 -5.7070e+00 +5.2963e+00 +4.8691e+00 -5.2141e+00 +5.3756e+00 -5.1309e+00 -4.9924e+00 +5.1463e+00 +6.3033e+00 +6.1205e+00 +5.0624e+00 -5.5580e+00 +5.6545e+00 +5.5160e+00 -5.4057e+00 +5.0964e+00 -5.1602e+00 -5.2302e+00 -5.8496e+00 +5.2437e+00
81405 +1.545782322e-01 +1.545782322e-01 -1.706542177e+01 -1.722000000e+01 -5.7070e+00 +5.2963e+00 +5.0541e+00 -5.3637e+00 +4.9933e+00 -4.9301e+00 -4.9924e+00 +5.1463e+00 +5.8760e+00 +5.3735e+00 +5.1984e+00 -5.3740e+00 +5.6545e+00 +5.5160e+00 -5.4057e+00 +5.0964e+00 -5.4461e+00 -5.2302e+00 -5.8496e+00 +5.2437e+00
81582 +2.842170943e-14 +2.842170943e-14 -1.722000000e+01 -1.722000000e+01 -6.1512e+00 +5.2963e+00 +5.6108e+00 -5.2141e+00 +5.3756e+00 -5.1309e+00 -5.4653e+00 +5.4840e+00 +6.3033e+00 +5.3735e+00 +5.0624e+00 -5.3740e+00 +5.5657e+00 +5.5160e+00 -5.7160e+00 +5.0964e+00 -5.1602e+00 -5.2302e+00 -5.8496e+00 +5.5903e+00
% function evaluation | noise-free fitness - Fopt (-6.010200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.222305256e+02 +3.222305256e+02 -2.787894744e+02 -6.010200000e+02 +1.1454e+00 +2.8722e+00 +2.7176e+00 +9.3397e-01 -1.5146e+00 -2.8331e+00 +4.7224e+00 -3.6642e+00 +9.7935e-01 +4.6862e+00 -4.3758e+00 +2.7238e+00 -2.5103e-01 -7.4165e-02 +1.2493e+00 -3.2251e+00 +2.2638e+00 -2.6698e+00 +4.2854e+00 -1.9771e-02
191 +1.878245528e+02 +1.878245528e+02 -4.131954472e+02 -6.010200000e+02 -4.0929e-01 +2.6423e+00 -1.7482e+00 -1.5390e+00 +2.2700e+00 +3.8871e+00 +4.8864e+00 -4.4555e+00 +3.5470e+00 +3.1848e+00 +5.6524e-02 +4.6696e+00 -4.3386e+00 +2.2254e+00 -4.7191e+00 +2.8419e+00 +2.7715e-01 +3.0826e+00 +4.7878e+00 +4.8754e+00
737 +1.524150485e+02 +1.524150485e+02 -4.486049515e+02 -6.010200000e+02 +3.0325e+00 -2.0703e+00 -2.2067e+00 +1.4951e+00 +4.1145e+00 -6.3835e-01 +3.1773e+00 -3.6421e-01 +3.5470e+00 +3.1848e+00 -4.5025e+00 +3.2358e+00 -2.9780e+00 +4.2230e+00 -4.4461e+00 -2.5446e+00 -3.6012e+00 +2.2090e+00 +2.9206e+00 +4.2668e+00
2067 +9.532820637e+01 +9.532820637e+01 -5.056917936e+02 -6.010200000e+02 +3.7352e+00 +3.6184e+00 -3.9517e+00 -3.9474e+00 -5.1122e-01 -3.9480e+00 +4.1207e+00 -4.2696e+00 +3.6345e+00 +4.9487e-01 -3.0542e+00 +4.4649e+00 -3.8600e+00 +4.2230e+00 -4.9278e+00 -1.6571e+00 -4.3550e+00 +3.6157e+00 +4.6088e+00 +4.8754e+00
