% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
8107 +9.125076550e-01 +9.125076550e-01 -6.000749235e+01 -6.092000000e+01 +1.2338e+00 +2.3801e+00 +3.1032e+00 -1.2112e+00 -2.6515e+00 +2.4234e+00 +6.5506e-01 +1.0333e+00 -2.0649e+00 -2.7131e+00 -2.2276e+00 +2.3539e+00 -3.6393e+00 +1.9911e-01 -7.4551e-02 -3.1364e+00 +1.6150e+00 +1.7687e+00 +3.0562e+00 -2.4139e+00
8655 +6.159198396e-01 +6.159198396e-01 -6.030408016e+01 -6.092000000e+01 +1.1440e+00 +2.4508e+00 +3.3118e+00 -1.2112e+00 -2.6515e+00 +2.0335e+00 +7.1733e-01 +1.0333e+00 -2.0649e+00 -2.5956e+00 -2.2276e+00 +2.3539e+00 -3.6393e+00 +4.9106e-01 -4.4347e-02 -3.1364e+00 +1.6150e+00 +1.7687e+00 +2.9055e+00 -2.1382e+00
27861 +3.979282970e-01 +3.979282970e-01 -6.052207170e+01 -6.092000000e+01 +1.0517e+00 +2.5171e+00 +3.2912e+00 -1.1234e+00 -2.9996e+00 +2.0115e+00 +9.1288e-01 +1.0235e+00 -2.2975e+00 -2.7320e+00 -2.2457e+00 +2.4295e+00 -4.1537e+00 +3.3392e-01 +2.2340e-01 -3.4476e+00 +1.3856e+00 +1.6065e+00 +3.2375e+00 -2.1280e+00
77810 +2.311761660e-01 +2.311761660e-01 -6.068882383e+01 -6.092000000e+01 +8.9028e-01 +2.5251e+00 +3.1950e+00 -1.1171e+00 -3.1675e+00 +2.1341e+00 +1.1178e+00 +8.6957e-01 -2.0998e+00 -2.5414e+00 -2.4166e+00 +2.2869e+00 -3.9539e+00 +4.8367e-01 +7.0502e-03 -3.2837e+00 +1.4677e+00 +1.8982e+00 +2.9893e+00 -2.2245e+00
78994 +1.524495978e-01 +1.524495978e-01 -6.076755040e+01 -6.092000000e+01 +8.9028e-01 +2.5251e+00 +3.5240e+00 -1.1171e+00 -3.1675e+00 +1.9295e+00 +7.6877e-01 +8.5030e-01 -2.1756e+00 -2.6775e+00 -2.1441e+00 +2.2869e+00 -3.8123e+00 +3.6543e-01 +7.0502e-03 -3.3247e+00 +1.4677e+00 +1.8982e+00 +2.9893e+00 -2.2245e+00
80947 +9.745146134e-02 +9.745146134e-02 -6.082254854e+01 -6.092000000e+01 +8.9028e-01 +2.5251e+00 +3.5240e+00 -1.0428e+00 -3.1675e+00 +2.1341e+00 +1.1178e+00 +8.6957e-01 -2.1845e+00 -2.6775e+00 -2.1441e+00 +2.3343e+00 -3.9106e+00 +3.3327e-01 +1.2964e-01 -3.2837e+00 +1.4677e+00 +1.8982e+00 +2.9893e+00 -2.2245e+00
82132 +5.955970536e-02 +5.955970536e-02 -6.086044029e+01 -6.092000000e+01 +8.9028e-01 +2.5251e+00 +3.5240e+00 -1.1171e+00 -3.1675e+00 +2.1341e+00 +9.6681e-01 +8.5030e-01 -2.0998e+00 -2.6775e+00 -2.1441e+00 +2.3343e+00 -3.8123e+00 +3.3327e-01 +1.2964e-01 -3.2837e+00 +1.4677e+00 +1.8982e+00 +2.9893e+00 -2.2245e+00
85081 +3.836150258e-02 +3.836150258e-02 -6.088163850e+01 -6.092000000e+01 +8.9028e-01 +2.5251e+00 +3.3412e+00 -1.1171e+00 -3.0084e+00 +2.1341e+00 +9.6681e-01 +8.6957e-01 -2.1120e+00 -2.6775e+00 -2.2424e+00 +2.3343e+00 -3.8123e+00 +3.5397e-01 +1.2964e-01 -3.3247e+00 +1.4677e+00 +1.8982e+00 +3.0854e+00 -2.2245e+00
94198 +2.504493198e-02 +2.504493198e-02 -6.089495507e+01 -6.092000000e+01 +8.9028e-01 +2.5251e+00 +3.3739e+00 -1.1171e+00 -3.0630e+00 +2.1219e+00 +9.5226e-01 +9.1869e-01 -2.1068e+00 -2.6142e+00 -2.1441e+00 +2.3343e+00 -3.8289e+00 +2.9019e-01 +1.6247e-01 -3.3717e+00 +1.4823e+00 +1.9178e+00 +3.0251e+00 -2.3181e+00
157773 +1.551497234e-02 +1.551497234e-02 -6.090448503e+01 -6.092000000e+01 +8.9028e-01 +2.6168e+00 +3.4227e+00 -1.1171e+00 -3.1094e+00 +2.1341e+00 +9.5131e-01 +9.4399e-01 -2.1120e+00 -2.6775e+00 -2.2424e+00 +2.4106e+00 -3.8123e+00 +3.3327e-01 +2.4050e-01 -3.3247e+00 +1.4677e+00 +1.8982e+00 +3.0854e+00 -2.2245e+00
166554 +9.120303267e-03 +9.120303267e-03 -6.091087970e+01 -6.092000000e+01 +8.9028e-01 +2.5938e+00 +3.3739e+00 -1.1171e+00 -3.0880e+00 +2.0678e+00 +1.0006e+00 +9.3052e-01 -2.1068e+00 -2.6455e+00 -2.2797e+00 +2.3648e+00 -3.8289e+00 +2.9019e-01 +1.6247e-01 -3.3556e+00 +1.4748e+00 +1.9178e+00 +3.0251e+00 -2.2781e+00
198008 +6.196764942e-03 +6.196764942e-03 -6.091380324e+01 -6.092000000e+01 +8.9028e-01 +2.5957e+00 +3.4345e+00 -1.1171e+00 -3.0805e+00 +2.0835e+00 +9.7078e-01 +9.2948e-01 -2.0998e+00 -2.6775e+00 -2.2626e+00 +2.3768e+00 -3.8572e+00 +3.3973e-01 +2.0366e-01 -3.3247e+00 +1.4837e+00 +1.8982e+00 +3.0465e+00 -2.3084e+00
207432 +3.754473344e-03 +3.754473344e-03 -6.091624553e+01 -6.092000000e+01 +8.7319e-01 +2.5948e+00 +3.4049e+00 -1.1234e+00 -3.0889e+00 +2.0899e+00 +9.7615e-01 +9.4587e-01 -2.1339e+00 -2.6542e+00 -2.2457e+00 +2.3805e+00 -3.8160e+00 +3.3392e-01 +1.7533e-01 -3.3436e+00 +1.4718e+00 +1.8793e+00 +3.0785e+00 -2.2883e+00
252378 +2.495036801e-03 +2.495036801e-03 -6.091750496e+01 -6.092000000e+01 +8.9028e-01 +2.6039e+00 +3.4207e+00 -1.1171e+00 -3.0885e+00 +2.0625e+00 +9.7824e-01 +9.4399e-01 -2.1150e+00 -2.6403e+00 -2.2145e+00 +2.4106e+00 -3.8123e+00 +3.2942e-01 +1.9233e-01 -3.3428e+00 +1.4770e+00 +1.8982e+00 +3.0466e+00 -2.2934e+00
276966 +1.557098529e-03 +1.557098529e-03 -6.091844290e+01 -6.092000000e+01 +8.9028e-01 +2.5948e+00 +3.4049e+00 -1.1234e+00 -3.0889e+00 +2.0899e+00 +9.7615e-01 +9.4587e-01 -2.1339e+00 -2.6542e+00 -2.2145e+00 +2.3805e+00 -3.8160e+00 +3.2942e-01 +1.7533e-01 -3.3436e+00 +1.4770e+00 +1.8982e+00 +3.0466e+00 -2.2883e+00
348027 +9.579863291e-04 +9.579863291e-04 -6.091904201e+01 -6.092000000e+01 +8.9028e-01 +2.6039e+00 +3.4049e+00 -1.1234e+00 -3.0889e+00 +2.0698e+00 +9.7615e-01 +9.4255e-01 -2.1150e+00 -2.6542e+00 -2.2242e+00 +2.3805e+00 -3.8160e+00 +3.2942e-01 +1.7533e-01 -3.3436e+00 +1.4770e+00 +1.8982e+00 +3.0466e+00 -2.2883e+00
352929 +6.277848368e-04 +6.277848368e-04 -6.091937222e+01 -6.092000000e+01 +8.9028e-01 +2.6039e+00 +3.4049e+00 -1.1234e+00 -3.0889e+00 +2.0698e+00 +9.7615e-01 +9.4255e-01 -2.1270e+00 -2.6458e+00 -2.2242e+00 +2.3805e+00 -3.8160e+00 +3.2942e-01 +1.9110e-01 -3.3436e+00 +1.4770e+00 +1.9188e+00 +3.0466e+00 -2.2883e+00
461169 +3.887839267e-04 +3.887839267e-04 -6.091961122e+01 -6.092000000e+01 +8.9028e-01 +2.5957e+00 +3.4181e+00 -1.1215e+00 -3.0880e+00 +2.0759e+00 +9.6378e-01 +9.3052e-01 -2.1068e+00 -2.6455e+00 -2.2276e+00 +2.3770e+00 -3.8289e+00 +3.2406e-01 +1.8867e-01 -3.3290e+00 +1.4794e+00 +1.9147e+00 +3.0505e+00 -2.2883e+00
530518 +2.256160636e-04 +2.256160636e-04 -6.091977438e+01 -6.092000000e+01 +8.9028e-01 +2.6027e+00 +3.4139e+00 -1.1171e+00 -3.0906e+00 +2.0759e+00 +9.6790e-01 +9.3052e-01 -2.1150e+00 -2.6440e+00 -2.2360e+00 +2.3720e+00 -3.8258e+00 +3.2538e-01 +1.8455e-01 -3.3386e+00 +1.4794e+00 +1.9147e+00 +3.0505e+00 -2.2883e+00
563273 +1.078298350e-04 +1.078298350e-04 -6.091989217e+01 -6.092000000e+01 +8.9028e-01 +2.6005e+00 +3.4154e+00 -1.1171e+00 -3.0899e+00 +2.0759e+00 +9.6309e-01 +9.3443e-01 -2.1172e+00 -2.6447e+00 -2.2248e+00 +2.3768e+00 -3.8239e+00 +3.2473e-01 +1.8567e-01 -3.3361e+00 +1.4748e+00 +1.9139e+00 +3.0505e+00 -2.2798e+00
563462 +5.728430165e-05 +5.728430165e-05 -6.091994272e+01 -6.092000000e+01 +8.9028e-01 +2.6005e+00 +3.4154e+00 -1.1171e+00 -3.0899e+00 +2.0759e+00 +9.6309e-01 +9.3443e-01 -2.1172e+00 -2.6447e+00 -2.2248e+00 +2.3768e+00 -3.8239e+00 +3.2473e-01 +1.8567e-01 -3.3361e+00 +1.4794e+00 +1.9147e+00 +3.0505e+00 -2.2883e+00
645546 +3.707827328e-05 +3.707827328e-05 -6.091996292e+01 -6.092000000e+01 +8.9028e-01 +2.6005e+00 +3.4154e+00 -1.1187e+00 -3.0899e+00 +2.0759e+00 +9.6309e-01 +9.3443e-01 -2.1191e+00 -2.6447e+00 -2.2248e+00 +2.3768e+00 -3.8239e+00 +3.2473e-01 +1.8567e-01 -3.3361e+00 +1.4794e+00 +1.9139e+00 +3.0530e+00 -2.2883e+00
863521 +2.448750205e-05 +2.448750205e-05 -6.091997551e+01 -6.092000000e+01 +8.8864e-01 +2.6031e+00 +3.4152e+00 -1.1199e+00 -3.0899e+00 +2.0759e+00 +9.6378e-01 +9.3443e-01 -2.1191e+00 -2.6447e+00 -2.2248e+00 +2.3768e+00 -3.8239e+00 +3.2473e-01 +1.8567e-01 -3.3361e+00 +1.4794e+00 +1.9139e+00 +3.0505e+00 -2.2872e+00
998984 +1.561270813e-05 +1.561270813e-05 -6.091998439e+01 -6.092000000e+01 +8.8864e-01 +2.6031e+00 +3.4133e+00 -1.1215e+00 -3.0894e+00 +2.0759e+00 +9.6378e-01 +9.3457e-01 -2.1171e+00 -2.6447e+00 -2.2248e+00 +2.3768e+00 -3.8252e+00 +3.2406e-01 +1.8570e-01 -3.3372e+00 +1.4794e+00 +1.9147e+00 +3.0542e+00 -2.2862e+00
1034972 +9.331841177e-06 +9.331841177e-06 -6.091999067e+01 -6.092000000e+01 +8.9028e-01 +2.6027e+00 +3.4120e+00 -1.1215e+00 -3.0906e+00 +2.0759e+00 +9.6378e-01 +9.3604e-01 -2.1191e+00 -2.6448e+00 -2.2251e+00 +2.3768e+00 -3.8239e+00 +3.2406e-01 +1.8567e-01 -3.3361e+00 +1.4778e+00 +1.9129e+00 +3.0511e+00 -2.2869e+00
1082525 +5.881694783e-06 +5.881694783e-06 -6.091999412e+01 -6.092000000e+01 +8.8864e-01 +2.6031e+00 +3.4120e+00 -1.1203e+00 -3.0899e+00 +2.0759e+00 +9.6378e-01 +9.3443e-01 -2.1191e+00 -2.6447e+00 -2.2248e+00 +2.3768e+00 -3.8239e+00 +3.2406e-01 +1.8567e-01 -3.3361e+00 +1.4783e+00 +1.9139e+00 +3.0532e+00 -2.2862e+00
1420545 +3.507737780e-06 +3.507737780e-06 -6.091999649e+01 -6.092000000e+01 +8.8864e-01 +2.6031e+00 +3.4120e+00 -1.1203e+00 -3.0906e+00 +2.0759e+00 +9.6378e-01 +9.3604e-01 -2.1191e+00 -2.6448e+00 -2.2251e+00 +2.3768e+00 -3.8239e+00 +3.2406e-01 +1.8567e-01 -3.3361e+00 +1.4778e+00 +1.9129e+00 +3.0532e+00 -2.2862e+00
1434580 +2.505891182e-06 +2.505891182e-06 -6.091999749e+01 -6.092000000e+01 +8.8864e-01 +2.6031e+00 +3.4120e+00 -1.1209e+00 -3.0906e+00 +2.0759e+00 +9.6378e-01 +9.3604e-01 -2.1191e+00 -2.6448e+00 -2.2251e+00 +2.3768e+00 -3.8240e+00 +3.2406e-01 +1.8567e-01 -3.3361e+00 +1.4787e+00 +1.9134e+00 +3.0532e+00 -2.2862e+00
1487548 +1.580637310e-06 +1.580637310e-06 -6.091999842e+01 -6.092000000e+01 +8.8864e-01 +2.6031e+00 +3.4120e+00 -1.1204e+00 -3.0906e+00 +2.0759e+00 +9.6378e-01 +9.3604e-01 -2.1191e+00 -2.6448e+00 -2.2251e+00 +2.3755e+00 -3.8252e+00 +3.2406e-01 +1.8570e-01 -3.3368e+00 +1.4778e+00 +1.9134e+00 +3.0530e+00 -2.2862e+00
1642576 +9.059599648e-07 +9.059599648e-07 -6.091999909e+01 -6.092000000e+01 +8.8864e-01 +2.6031e+00 +3.4120e+00 -1.1209e+00 -3.0906e+00 +2.0759e+00 +9.6378e-01 +9.3604e-01 -2.1191e+00 -2.6448e+00 -2.2254e+00 +2.3755e+00 -3.8252e+00 +3.2406e-01 +1.8567e-01 -3.3368e+00 +1.4787e+00 +1.9134e+00 +3.0530e+00 -2.2862e+00
% function evaluation | noise-free fitness - Fopt (-1.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.190466612e+02 +2.190466612e+02 +1.995666612e+02 -1.948000000e+01 -2.3931e+00 -6.2403e-01 +2.9555e+00 -2.9394e+00 +2.8540e+00 -4.5363e+00 +2.7031e+00 -3.9589e+00 +3.2279e+00 +3.6072e+00 +1.7553e+00 +2.4597e+00 +4.7949e+00 +4.9656e+00 -9.7574e-02 +3.7225e+00 +4.8816e+00 +2.1674e+00 -1.4305e+00 +2.6518e+00
190 +1.117878892e+02 +1.117878892e+02 +9.230788919e+01 -1.948000000e+01 +8.2422e-01 -7.6991e-01 -3.5295e+00 +6.3341e-01 +7.7659e-01 -4.9120e+00 -2.3888e+00 -1.9538e+00 -5.0993e-01 +3.2348e+00 -2.7290e+00 -4.7349e+00 +2.4922e+00 +2.6684e+00 +2.1127e+00 +2.7679e+00 +1.4679e+00 -7.2582e-01 -2.2119e-02 +2.7217e+00
374 +8.895367141e+01 +8.895367141e+01 +6.947367141e+01 -1.948000000e+01 -3.7970e+00 +4.3497e+00 +1.0573e+00 +8.5281e-01 +2.2888e+00 -3.8123e+00 -2.7301e-01 -1.0650e-01 +1.2846e+00 +2.5264e+00 -2.9108e+00 -4.4698e+00 +3.8083e+00 +2.8890e+00 -1.8698e+00 +2.0761e+00 +1.3980e+00 -5.8805e-03 +4.1067e+00 +3.5674e-01
930 +6.159582968e+01 +6.159582968e+01 +4.211582968e+01 -1.948000000e+01 -9.2384e-01 +2.7774e+00 +2.6545e+00 +3.6721e+00 -4.3479e-01 +1.1374e+00 -2.3937e+00 -3.5513e+00 +1.2846e+00 +2.5264e+00 -2.9108e+00 -4.4698e+00 +3.8083e+00 +2.8890e+00 -2.7343e+00 -1.2211e-01 +6.3660e-01 +1.1311e+00 +2.7116e+00 -1.6027e+00
1503 +3.277058611e+01 +3.277058611e+01 +1.329058611e+01 -1.948000000e+01 -2.0890e+00 +3.2946e+00 -2.8384e-01 +2.2974e+00 +3.9506e+00 -7.5067e-01 -2.2165e+00 -1.0650e-01 +1.2846e+00 +2.5264e+00 -2.9108e+00 -3.7035e+00 +3.0810e+00 +6.8798e-01 +1.8018e+00 -5.3758e-01 -5.7580e-01 +2.4544e+00 +2.9168e+00 +1.6851e+00
2243 +2.382577920e+01 +2.382577920e+01 +4.345779199e+00 -1.948000000e+01 -2.0890e+00 +3.2946e+00 -2.8384e-01 +2.2974e+00 +3.9506e+00 -7.5067e-01 -2.2165e+00 -1.7839e+00 +3.6297e+00 +2.0907e-01 -2.3606e+00 -3.7035e+00 +3.0810e+00 +2.8890e+00 +8.3575e-01 +4.1876e-01 -4.0151e-01 +2.4336e+00 +1.4410e+00 -1.3515e+00
3179 +1.518921772e+01 +1.518921772e+01 -4.290782275e+00 -1.948000000e+01 -9.2384e-01 +2.7774e+00 +2.6545e+00 +8.5281e-01 +3.9506e+00 -7.5067e-01 -2.3937e+00 -3.5513e+00 +4.3748e+00 +2.5264e+00 -2.9108e+00 -3.7035e+00 +3.2595e+00 +2.8890e+00 +8.3575e-01 -2.3065e-01 -9.5346e-01 +4.6483e+00 +2.1600e-01 +1.6851e+00
3730 +9.912849367e+00 +9.912849367e+00 -9.567150633e+00 -1.948000000e+01 -9.2384e-01 +1.6572e+00 +1.5406e+00 +8.5281e-01 +3.9506e+00 -7.5067e-01 -2.2165e+00 -3.5513e+00 +1.2846e+00 +2.5264e+00 -2.9108e+00 -3.6040e+00 +3.0810e+00 +2.8890e+00 +8.3575e-01 -5.3758e-01 -1.4448e+00 +2.9570e+00 -1.3444e+00 +2.4410e+00
4474 +6.231393886e+00 +6.231393886e+00 -1.324860611e+01 -1.948000000e+01 -9.2384e-01 +1.6572e+00 +1.0573e+00 +8.5281e-01 +2.9051e+00 -7.5067e-01 -2.3937e+00 -3.5513e+00 +1.2846e+00 +2.5264e+00 -2.9108e+00 -3.6040e+00 +3.8083e+00 +3.8090e+00 +4.8893e-01 -1.5341e+00 -9.5346e-01 +2.4544e+00 +1.4410e+00 +1.6851e+00
5778 +3.979562502e+00 +3.979562502e+00 -1.550043750e+01 -1.948000000e+01 -9.2384e-01 +1.6572e+00 +1.3125e+00 +1.0793e+00 +3.9506e+00 -7.5067e-01 -3.1395e+00 -2.0412e+00 +2.0835e+00 +2.3040e+00 -2.9108e+00 -3.7158e+00 +3.8083e+00 +3.8090e+00 +4.8893e-01 -1.5341e+00 -9.5346e-01 +3.3141e+00 +1.1879e+00 +1.3144e+00
7090 +2.498188108e+00 +2.498188108e+00 -1.698181189e+01 -1.948000000e+01 -9.2384e-01 +1.7107e+00 +1.0573e+00 +8.5281e-01 +2.7732e+00 -7.5067e-01 -2.8315e+00 -3.5513e+00 +2.0835e+00 +2.0692e+00 -2.9108e+00 -3.7035e+00 +3.8083e+00 +3.1103e+00 +3.8938e-01 -1.5341e+00 -1.6864e+00 +2.9570e+00 +2.1600e-01 +1.6851e+00
7641 +1.460880321e+00 +1.460880321e+00 -1.801911968e+01 -1.948000000e+01 -9.2384e-01 +1.7107e+00 +1.0573e+00 +1.3733e+00 +2.7732e+00 -7.5067e-01 -3.1395e+00 -3.0280e+00 +2.0835e+00 +2.0692e+00 -3.0865e+00 -3.7866e+00 +3.7952e+00 +3.6214e+00 +4.8893e-01 -9.0667e-01 -1.4448e+00 +2.9570e+00 +2.1600e-01 +1.6851e+00
8583 +8.663926346e-01 +8.663926346e-01 -1.861360737e+01 -1.948000000e+01 -9.2384e-01 +1.7107e+00 +1.0573e+00 +1.3733e+00 +3.4538e+00 -7.5067e-01 -3.1395e+00 -2.6100e+00 +2.0835e+00 +1.9747e+00 -2.9108e+00 -3.6114e+00 +3.7952e+00 +3.6214e+00 +4.8893e-01 -9.0667e-01 -1.6864e+00 +2.9570e+00 +3.1002e-01 +1.3747e+00
9146 +5.934240794e-01 +5.934240794e-01 -1.888657592e+01 -1.948000000e+01 -9.2384e-01 +1.7107e+00 +1.0573e+00 +1.3733e+00 +3.4017e+00 -7.5067e-01 -3.1395e+00 -2.6100e+00 +2.0835e+00 +1.9595e+00 -2.9108e+00 -3.5883e+00 +3.8083e+00 +3.2030e+00 +6.6383e-01 -9.0667e-01 -1.5803e+00 +3.4657e+00 +2.1600e-01 +1.0552e+00
18593 +3.827515475e-01 +3.827515475e-01 -1.909724845e+01 -1.948000000e+01 -1.0652e+00 +2.1138e+00 +1.0289e+00 +1.7050e+00 +3.0257e+00 -9.6382e-01 -3.0850e+00 -2.7328e+00 +1.9867e+00 +1.7970e+00 -3.1325e+00 -3.6274e+00 +3.3104e+00 +3.1093e+00 +5.9599e-01 -7.2999e-01 -1.6160e+00 +3.1887e+00 +6.2732e-01 +1.0478e+00
74214 +2.140963381e-01 +2.140963381e-01 -1.926590366e+01 -1.948000000e+01 -1.0652e+00 +2.1138e+00 +1.1818e+00 +1.5610e+00 +3.3273e+00 -9.6382e-01 -3.0850e+00 -2.6433e+00 +1.9867e+00 +1.7970e+00 -2.9136e+00 -3.4467e+00 +3.5360e+00 +3.3398e+00 +5.9599e-01 -1.1216e+00 -1.6160e+00 +3.1887e+00 +2.8901e-01 +1.0478e+00
75012 +1.549528575e-01 +1.549528575e-01 -1.932504714e+01 -1.948000000e+01 -1.0652e+00 +2.1138e+00 +1.0663e+00 +1.6238e+00 +3.3157e+00 -9.6382e-01 -3.0850e+00 -2.7950e+00 +1.9867e+00 +1.7970e+00 -2.9136e+00 -3.4467e+00 +3.5360e+00 +3.3398e+00 +5.9599e-01 -1.1216e+00 -1.6160e+00 +3.1887e+00 +2.8901e-01 +1.0478e+00
77412 +9.763164491e-02 +9.763164491e-02 -1.938236836e+01 -1.948000000e+01 -1.0652e+00 +2.1138e+00 +1.0663e+00 +1.4820e+00 +3.0402e+00 -9.6382e-01 -3.0831e+00 -2.7950e+00 +1.9867e+00 +1.7970e+00 -2.9136e+00 -3.4467e+00 +3.5360e+00 +3.3398e+00 +3.8440e-01 -9.9796e-01 -1.6160e+00 +3.1887e+00 +2.8901e-01 +1.0478e+00
80011 +6.214223431e-02 +6.214223431e-02 -1.941785777e+01 -1.948000000e+01 -9.3704e-01 +2.1138e+00 +1.0663e+00 +1.4672e+00 +3.0402e+00 -9.6382e-01 -3.0831e+00 -2.8519e+00 +1.9867e+00 +1.7970e+00 -2.9136e+00 -3.4467e+00 +3.5360e+00 +3.3398e+00 +4.9361e-01 -9.9796e-01 -1.6160e+00 +3.3097e+00 +3.9001e-01 +1.0478e+00
82609 +3.926122260e-02 +3.926122260e-02 -1.944073878e+01 -1.948000000e+01 -9.3704e-01 +2.1138e+00 +1.0663e+00 +1.4820e+00 +3.0667e+00 -9.6382e-01 -3.0850e+00 -2.8519e+00 +1.9867e+00 +1.7660e+00 -2.9136e+00 -3.5113e+00 +3.5360e+00 +3.3398e+00 +4.6898e-01 -9.9796e-01 -1.6160e+00 +3.3097e+00 +3.9001e-01 +9.5355e-01
92308 +2.488955526e-02 +2.488955526e-02 -1.945511044e+01 -1.948000000e+01 -9.3063e-01 +2.0597e+00 +1.0204e+00 +1.5405e+00 +3.1554e+00 -9.7165e-01 -3.0395e+00 -2.8642e+00 +2.0835e+00 +1.6898e+00 -2.9108e+00 -3.5891e+00 +3.4778e+00 +3.3215e+00 +4.8893e-01 -1.0041e+00 -1.5803e+00 +3.2397e+00 +3.3229e-01 +1.0552e+00
153581 +1.486593803e-02 +1.486593803e-02 -1.946513406e+01 -1.948000000e+01 -9.3704e-01 +1.9936e+00 +1.0161e+00 +1.4820e+00 +3.1531e+00 -9.6382e-01 -3.0850e+00 -2.8519e+00 +2.0892e+00 +1.7473e+00 -2.9136e+00 -3.5113e+00 +3.4914e+00 +3.3398e+00 +4.6898e-01 -9.9796e-01 -1.6160e+00 +3.3097e+00 +3.9001e-01 +9.5355e-01
157021 +9.995374522e-03 +9.995374522e-03 -1.947000463e+01 -1.948000000e+01 -9.3704e-01 +2.0773e+00 +1.0161e+00 +1.4820e+00 +3.1813e+00 -9.6382e-01 -3.0831e+00 -2.8519e+00 +2.0892e+00 +1.7418e+00 -2.9136e+00 -3.5246e+00 +3.4914e+00 +3.2704e+00 +4.6898e-01 -9.9796e-01 -1.6160e+00 +3.2976e+00 +3.9001e-01 +9.5355e-01
174304 +5.733563726e-03 +5.733563726e-03 -1.947426644e+01 -1.948000000e+01 -9.6781e-01 +2.0144e+00 +9.8060e-01 +1.4874e+00 +3.1646e+00 -9.5947e-01 -3.0206e+00 -2.8350e+00 +2.0642e+00 +1.6868e+00 -2.9015e+00 -3.5667e+00 +3.5071e+00 +3.2789e+00 +4.5330e-01 -1.0106e+00 -1.6402e+00 +3.2660e+00 +3.7980e-01 +9.7376e-01
232609 +3.941179050e-03 +3.941179050e-03 -1.947605882e+01 -1.948000000e+01 -9.3704e-01 +2.0367e+00 +9.7093e-01 +1.4820e+00 +3.1531e+00 -9.6382e-01 -3.0466e+00 -2.8519e+00 +2.0593e+00 +1.7312e+00 -2.9136e+00 -3.5113e+00 +3.4914e+00 +3.3044e+00 +4.6898e-01 -9.9796e-01 -1.6160e+00 +3.2976e+00 +3.9001e-01 +9.9290e-01
263427 +2.482420187e-03 +2.482420187e-03 -1.947751758e+01 -1.948000000e+01 -9.6781e-01 +2.0257e+00 +9.8060e-01 +1.4874e+00 +3.1646e+00 -9.5947e-01 -3.0460e+00 -2.8350e+00 +2.0541e+00 +1.7272e+00 -2.9015e+00 -3.5620e+00 +3.5071e+00 +3.2789e+00 +4.5330e-01 -9.8038e-01 -1.6402e+00 +3.2660e+00 +3.7980e-01 +9.7376e-01
289698 +1.565861786e-03 +1.565861786e-03 -1.947843414e+01 -1.948000000e+01 -9.6695e-01 +2.0440e+00 +9.7400e-01 +1.4820e+00 +3.1760e+00 -9.7183e-01 -3.0466e+00 -2.8298e+00 +2.0425e+00 +1.7312e+00 -2.9136e+00 -3.5261e+00 +3.4914e+00 +3.2855e+00 +4.6898e-01 -9.8567e-01 -1.6288e+00 +3.2835e+00 +3.9001e-01 +9.8827e-01
311534 +9.504051886e-04 +9.504051886e-04 -1.947904959e+01 -1.948000000e+01 -9.4987e-01 +2.0516e+00 +9.8238e-01 +1.4820e+00 +3.1554e+00 -9.7165e-01 -3.0395e+00 -2.8427e+00 +2.0485e+00 +1.7210e+00 -2.9087e+00 -3.5353e+00 +3.4778e+00 +3.2966e+00 +4.5358e-01 -9.8899e-01 -1.6347e+00 +3.2716e+00 +3.9001e-01 +9.9566e-01
378461 +6.002149783e-04 +6.002149783e-04 -1.947939979e+01 -1.948000000e+01 -9.6732e-01 +2.0440e+00 +9.8238e-01 +1.4874e+00 +3.1646e+00 -9.7721e-01 -3.0460e+00 -2.8350e+00 +2.0541e+00 +1.7272e+00 -2.9015e+00 -3.5520e+00 +3.4840e+00 +3.3038e+00 +4.6923e-01 -9.8038e-01 -1.6402e+00 +3.2660e+00 +3.9430e-01 +9.7376e-01
432813 +3.906308945e-04 +3.906308945e-04 -1.947960937e+01 -1.948000000e+01 -9.4987e-01 +2.0440e+00 +9.8238e-01 +1.4820e+00 +3.1640e+00 -9.7721e-01 -3.0395e+00 -2.8427e+00 +2.0485e+00 +1.7210e+00 -2.9087e+00 -3.5503e+00 +3.4840e+00 +3.2966e+00 +4.6898e-01 -9.8323e-01 -1.6347e+00 +3.2716e+00 +3.9447e-01 +9.9566e-01
524127 +2.496324098e-04 +2.496324098e-04 -1.947975037e+01 -1.948000000e+01 -9.5389e-01 +2.0474e+00 +9.8060e-01 +1.4820e+00 +3.1646e+00 -9.7721e-01 -3.0460e+00 -2.8350e+00 +2.0541e+00 +1.7210e+00 -2.9015e+00 -3.5464e+00 +3.4840e+00 +3.3038e+00 +4.6898e-01 -9.8038e-01 -1.6373e+00 +3.2746e+00 +3.9235e-01 +9.8848e-01
599961 +1.563875085e-04 +1.563875085e-04 -1.947984361e+01 -1.948000000e+01 -9.5389e-01 +2.0474e+00 +9.8060e-01 +1.4820e+00 +3.1646e+00 -9.7721e-01 -3.0460e+00 -2.8350e+00 +2.0541e+00 +1.7210e+00 -2.9055e+00 -3.5464e+00 +3.4840e+00 +3.2966e+00 +4.6898e-01 -9.8038e-01 -1.6248e+00 +3.2746e+00 +3.9430e-01 +9.8848e-01
